case_uid,model,varianta,mnozina,predikce,otisk_nasazeni,dopad_A12,dopad_A2,datum
exp2780,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2779,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2778,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2777,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,DU,2026-09-09
exp2776,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2775,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp2773,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2771,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,DU,2026-09-09
exp2770,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2769,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2768,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2767,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2766,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2765,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2764,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2763,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2762,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,DU,2026-09-09
exp2761,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2760,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2759,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2758,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2756,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2755,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2754,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2753,kimi-k3,zero_shot,eval,,f798887e303c18d9,NEU,NEU,2026-09-09
exp2752,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp2751,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2750,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2749,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2748,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2747,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,KU,2026-09-09
exp2746,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2745,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2744,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2743,kimi-k3,zero_shot,eval,,f798887e303c18d9,KU,KU,2026-09-09
exp2742,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2741,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2740,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2739,kimi-k3,zero_shot,eval,,f798887e303c18d9,NEU,NEU,2026-09-09
exp2738,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2737,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2736,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
exp2735,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,DU,2026-09-09
exp2734,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp2733,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2732,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2731,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2730,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2729,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2728,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2727,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,KU,2026-09-09
exp2726,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2725,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2724,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2723,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2722,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,DU,2026-09-09
exp2721,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2720,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2719,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,NEU,2026-09-09
exp2718,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2717,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,NEU,2026-09-09
exp2716,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2715,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2714,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2713,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2712,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
exp2711,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2710,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2709,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2708,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2707,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2706,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,NEU,2026-09-09
exp2705,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,NEU,2026-09-09
exp2704,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2703,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2702,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2701,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,DU,2026-09-09
exp2700,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2699,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2698,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2697,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2696,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2695,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2694,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,KU,2026-09-09
exp2693,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2692,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2691,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2690,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp2689,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp2688,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2687,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
exp2686,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2684,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2683,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2682,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp2681,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2680,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2679,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2678,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2677,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2676,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp2675,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,DU,2026-09-09
exp2674,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2673,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2672,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2671,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2670,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2669,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp2668,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2667,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2666,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2665,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2664,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2663,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,NEU,2026-09-09
exp2662,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2661,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2659,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2658,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2657,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp2656,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2655,kimi-k3,zero_shot,eval,,f798887e303c18d9,KU,DU,2026-09-09
exp2654,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2653,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2652,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2651,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2650,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2648,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2647,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2646,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2645,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2644,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2643,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2642,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,DU,2026-09-09
exp2641,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2640,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,KU,2026-09-09
exp2639,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp2637,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2636,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2635,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2634,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2633,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2632,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2631,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2630,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2629,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2628,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2627,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2626,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2625,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2624,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2623,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2622,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2621,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2620,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2619,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2618,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2616,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2615,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2614,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2613,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp2612,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2611,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2610,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2609,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,KU,2026-09-09
exp2608,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2607,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,KU,2026-09-09
exp2606,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2605,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2604,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2603,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp2602,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2601,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
exp2600,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2599,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2598,kimi-k3,zero_shot,eval,,f798887e303c18d9,DU,DU,2026-09-09
exp2597,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2596,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2595,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,KU,2026-09-09
exp2594,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2593,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2592,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2590,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2589,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2588,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2587,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2586,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2585,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2584,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2583,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2582,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2581,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2579,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,NEU,2026-09-09
exp2578,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2577,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2576,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2575,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2574,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2573,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2572,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,KU,2026-09-09
exp2571,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
exp2570,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2569,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2568,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,KU,2026-09-09
exp2567,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2566,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2565,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2564,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2563,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2562,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2561,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2560,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2559,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2558,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2557,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2556,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2555,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2554,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2553,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2552,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2551,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2550,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2549,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2548,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2547,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2546,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
exp2545,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2544,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2543,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2542,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2541,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2540,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp2539,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2538,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2537,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2535,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp2534,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp2533,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2532,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2531,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2528,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2523,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2522,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2513,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,KU,KU,2026-09-09
exp2512,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2510,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2501,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2500,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2493,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2492,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2491,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2488,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2475,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2465,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp2464,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp2463,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp2435,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp2432,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2378,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,KU,2026-09-09
exp2347,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp2296,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1523,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1525,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1526,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp1528,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1529,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1530,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,DU,2026-09-09
exp1531,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1532,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1536,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1537,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1541,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1544,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1547,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,KU,2026-09-09
exp1549,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1554,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1555,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1556,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1557,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,KU,2026-09-09
exp1559,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1561,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,DU,DU,2026-09-09
exp1562,kimi-k3,zero_shot,eval,DU,f798887e303c18d9,DU,DU,2026-09-09
exp1565,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1567,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1568,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1569,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp1570,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,DU,DU,2026-09-09
exp1571,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp1572,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,NEU,2026-09-09
exp1573,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1574,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,DU,2026-09-09
exp1576,kimi-k3,zero_shot,eval,KU,f798887e303c18d9,KU,KU,2026-09-09
exp1577,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,NEU,KU,2026-09-09
exp1583,kimi-k3,zero_shot,eval,NEU,f798887e303c18d9,KU,NEU,2026-09-09
